ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
1205225	5	N	12	59	69000	31.73	103.981	33.754689	-117.850781	.35	ML	5	GRAND 2	569			
1205230	5	S	12	59	69000	31.9	104.088	33.755475	-117.853795	.325	ML	5	GRAND 2	212			
1205239	5	S	12	59	69000	32.25	104.438	33.757943	-117.859225		OR	1	17TH 1	211			
1205244	5	S	12	59	69000	32.25	104.438	33.757943	-117.859225		FR	1	17TH 1	211			
1205246	5	S	12	59	69000	32.25	104.438	33.757943	-117.859225	.55	ML	5	17TH 1	211			
1205250	5	N	12	59	69000	32.3	104.551	33.758644	-117.859664	.385	ML	5	17TH 1	211			
1205255	5	N	12	59	69000	32.5	104.751	33.760465	-117.862379		OR	1	17TH 2	572			
1205260	5	N	12	59	69000	32.5	104.751	33.760465	-117.862379		FR	1	17TH 2	572			
1205262	5	N	12	59	69000	32.5	104.751	33.760465	-117.862379	.15	ML	5	17TH 2	572			
1205266	5	S	12	59	69000	32.58	104.768	33.761104	-117.863625	.375	HV	1	17TH 2	572			
1205269	5	N	12	59	69000	32.6	104.851	33.761599	-117.863369	.35	ML	5	17TH 3	570			
1205271	5	S	12	59	69000	33	105.188	33.766429	-117.866976		OR	1	MAIN 1	210			
1205276	5	S	12	59	69000	33	105.188	33.766429	-117.866976	.475	ML	5	MAIN 1	210			
1205281	5	N	12	59	69000	33.2	105.451	33.76901	-117.86784		OR	1	MAIN 2	571			
1205286	5	S	12	59	69000	33.2	105.388	33.768742	-117.868373	.15	ML	4	MAIN 2	571			
1205290	5	N	12	59	69000	33.2	105.451	33.76901	-117.86784	.6	ML	5	MAIN 2	571			
1205297	5	S	12	59	69000	33.3	105.488	33.770032	-117.869238	.3	ML	4	BROADWAY	2302			
1205303	5	N	12	59	69000	33.8	106.051	33.776455	-117.873886	.5	ML	5	S OF 22	2299			
1205310	5	S	12	59	69000	33.8	105.988	33.776289	-117.874337	.4	ML	4	S OF 22	2299			
1205315	5	N	12	59	53980	34.2	106.451	33.781151	-117.878226		FF	2	N5 TO N57	2298			
1205320	5	N	12	59	53980	34.2	106.451	33.781151	-117.878226	.25	ML	4	LA VETA	2298			
1205324	5	S	12	59	53980	34.1	106.288	33.779824	-117.87776	.25	ML	5	LA VETA	2284			
1205330	5	N	12	59	53980	34.3	106.551	33.782039	-117.879468	.4	ML	4	N OF 57	2269			
1205335	5	S	12	59	53980	34.3	106.488	33.781682	-117.880014	.25	ML	5	N OF 57	2269			
1205341	5	N	12	59	53980	35.1	107.351	33.790771	-117.888724	.3	ML	5	STATE COLLEGE	5500			
1205344	5	S	12	59	69000	34.6	106.788	33.784761	-117.883653		OR	1	CHAPMAN 1	265			
1205349	5	S	12	59	69000	34.6	106.788	33.784761	-117.883653	.45	ML	6	CHAPMAN 1	265			
1205353	5	S	12	59	69000	34.6	106.788	33.784761	-117.883653	.4	HV	1	CHAPMAN 1	265			
1205358	5	S	12	59	53980	35.2	107.388	33.791651	-117.890222		OR	1	STATE COLLEGE	264			
1205364	5	S	12	59	53980	35.2	107.388	33.791651	-117.890222	.4	ML	5	STATE COLLEGE	264			
1205369	5	N	12	59	53980	35	107.251	33.789689	-117.887536		OR	1	CHAPMAN 2	573			
1205373	5	N	12	59	53980	35	107.251	33.789689	-117.887536	.25	HV	2	CHAPMAN 2	573			
1205375	5	N	12	59	53980	35	107.251	33.789689	-117.887536	.4	ML	5	CHAPMAN 2	573			
1205380	5	N	12	59	53980	35.6	107.851	33.795663	-117.893833	.65	ML	5	GENE AUTRY	2018			
1205384	5	S	12	59	53980	35.6	107.788	33.79536	-117.894336	.455	ML	5	GENE AUTRY	2018			
1205389	5	S	12	59	53980	36.31	108.498	33.802101	-117.901359		OR	1	KATELLA	263			
1205395	5	S	12	59	53980	36.31	108.498	33.802101	-117.901359	.44	ML	4	KATELLA	263			
1205400	5	N	12	59	2000	36.48	108.731	33.805074	-117.903814		OR	1	KATELLA	574			
1205406	5	N	12	59	2000	36.48	108.731	33.805074	-117.903814	.1	HV	1	KATELLA	574			
1205409	5	N	12	59	2000	36.48	108.731	33.805074	-117.903814	.1	ML	4	KATELLA	574			
1205414	5	S	12	59	53980	36.48	108.668	33.804788	-117.904254		OR	1	ANAHEIM 1	262			
1205419	5	S	12	59	53980	36.48	108.668	33.804788	-117.904254		FR	2	ANAHEIM 1	262			
1205421	5	S	12	59	53980	36.48	108.668	33.804788	-117.904254	.145	ML	4	ANAHEIM 1	262			
1205426	5	N	12	59	2000	37.38	109.631	33.815354	-117.915054		OR	1	HARBOR	575			
1205430	5	N	12	59	2000	37.38	109.631	33.815354	-117.915054		FR	1	HARBOR	575			
1205432	5	N	12	59	2000	37.38	109.631	33.815354	-117.915054	.35	ML	4	HARBOR	575			
1205437	5	S	12	59	2000	37.48	109.668	33.816263	-117.916397		OR	1	HARBOR	261			
1205440	5	S	12	59	2000	37.48	109.668	33.816263	-117.916397	.5	ML	4	HARBOR	261			
1205446	5	N	12	59	2000	37.7	109.951	33.818891	-117.918657		OR	1	BALL	576			
1205452	5	N	12	59	2000	37.7	109.951	33.818891	-117.918657	.36	ML	4	BALL	576			
1205457	5	S	12	59	2000	38	110.188	33.82198	-117.922328		OR	1	SOUTH 1	260			
1205463	5	S	12	59	2000	38	110.188	33.82198	-117.922328	.5	ML	4	SOUTH 1	260			
1205468	5	N	12	59	2000	38.1	110.351	33.823323	-117.923123		OR	1	SOUTH 2	577			
1205471	5	N	12	59	2000	38.1	110.351	33.823323	-117.923123	.45	HV	1	SOUTH 2	577			
1205473	5	N	12	59	2000	38.1	110.351	33.823323	-117.923123	.6	ML	4	SOUTH 2	577			
1205478	5	S	12	59	2000	38.48	110.668	33.827601	-117.927279	.5	ML	4	PEPPER	2017			
1205482	5	S	12	59	2000	38.48	110.668	33.827601	-117.927279	.5	HV	1	PEPPER	2017			
1205487	5	N	12	59	2000	39.09	111.341	33.833722	-117.934272		OR	1	LINCOLN	578			
1205491	5	N	12	59	2000	39.09	111.341	33.833722	-117.934272		FR	1	LINCOLN	578			
1205493	5	N	12	59	2000	38.9	111.151	33.832016	-117.931513	.6	ML	5	LINCOLN	578			
1205508	5	S	12	59	2000	39.6	111.788	33.8365	-117.943178	.37	ML	4	EUCLID 2	580			
1205513	5	N	12	59	2000	39.6	111.851	33.836731	-117.943038		OR	1	EUCLID 2	580			
1205517	5	N	12	59	2000	39.6	111.851	33.836731	-117.943038	.37	ML	4	EUCLID 2	580			
1205528	5	N	12	59	2000	40.04	112.291	33.840124	-117.949259	.45	ML	5	CRESCENT	581			
1205532	5	S	12	59	2000	40.04	112.228	33.839851	-117.949454	.45	ML	5	CRESCENT	581			
1205537	5	S	12	59	2000	40.5	112.688	33.843443	-117.955942		OR	1	BROOKHURST 1	259			
1205541	5	S	12	59	2000	40.5	112.688	33.843443	-117.955942	.47	ML	4	BROOKHURST 1	259			
1205546	5	N	12	59	2000	40.7	112.951	33.845442	-117.958388		OR	1	BROOKHURST 2	1512			
1205551	5	N	12	59	2000	40.7	112.951	33.845442	-117.958388		FR	1	BROOKHURST 2	1512			
1205553	5	N	12	59	2000	40.7	112.951	33.845442	-117.958388	.24	ML	4	BROOKHURST 2	1512			
1205558	5	N	12	59	2000	40.98	113.231	33.847549	-117.962444		OR	1	LA PALMA	582			
1205562	5	N	12	59	2000	40.98	113.231	33.847549	-117.962444	.32	ML	5	LA PALMA	582			
1205567	5	N	12	59	2000	41.34	113.591	33.850294	-117.968011	.41	ML	5	GILBERT	2016			
1205572	5	S	12	59	2000	41.34	113.528	33.85001	-117.968231	.41	ML	6	GILBERT	2016			
1205577	5	S	12	59	2000	41.8	113.988	33.853961	-117.97494		OR	1	MAGNOLIA	258			
1205583	5	S	12	59	2000	41.8	113.988	33.853961	-117.97494	.28	ML	6	MAGNOLIA	258			
1205590	5	N	12	59	2000	41.8	114.051	33.854226	-117.974766	.28	ML	4	MAGNOLIA	258			
1205601	5	N	12	59	28000	42.52	114.771	33.859271	-117.98503		OR	1	ORANGETHORPE 2	266			
1205607	5	N	12	59	28000	42.52	114.771	33.859271	-117.98503	.4	ML	6	ORANGETHORPE 2	266			
1205612	5	S	12	59	28000	42.52	114.708	33.859063	-117.985205	.4	ML	4	ORANGETHORPE 2	266			
1205623	5	N	12	59	8786	43.01	115.261	33.863248	-117.991902	.29	ML	6	STANTON	257			
1205627	5	S	12	59	8786	43.01	115.198	33.862901	-117.992155	.3	ML	6	STANTON	257			
1205632	5	S	12	59	8786	43.3	115.488	33.865235	-117.996273	.295	ML	5	BEACH 1	2559			
1205636	5	N	12	59	8786	43.28	115.531	33.865195	-117.995907	.295	ML	5	BEACH 1	2559			
1205651	5	N	12	59	8786	43.6	115.851	33.867724	-118.00058		OR	1	BEACH 2	1803			
1205656	5	N	12	59	8786	43.6	115.851	33.867724	-118.00058		FR	1	BEACH 2	1803			
1205658	5	N	12	59	8786	43.6	115.851	33.867724	-118.00058	.31	ML	4	BEACH 2	1803			
1205668	5	S	12	59	8786	44.2	116.388	33.872567	-118.009266	.362	ML	4	ARTESIA 1	256			
1205673	5	N	12	59	8786	44.35	116.601	33.874466	-118.011177		OR	1	ARTESIA	267			
1205678	5	N	12	59	8786	44.35	116.601	33.874466	-118.011177		FR	2	ARTESIA 2	267			
1205680	5	N	12	59	8786	44.35	116.601	33.874466	-118.011177	.324	ML	5	ARTESIA 2	267			
1208108	91	E	12	59	2000	R10.84	29.213	33.85429	-117.80262	.61	ML	6	W OF IMPERIAL	5000			
1208109	91	E	12	59	2000	10.84	29.213	33.85429	-117.80262	.615	HV	2	W OF IMPERIAL	5000			
1208110	91	W	12	59	2000	R10.84	29.253	33.854556	-117.802756	.62	ML	5	W OF IMPERIAL	5000			
1208111	91	W	12	59	2000	10.84	29.253	33.854556	-117.802756	1.72	HV	2	W OF IMPERIAL	5000			
1208121	91	E	12	59	2000	R12.175	30.548	33.858505	-117.780743	.531	ML	5	E OF IMPERIAL	2178			
1208133	91	E	12	59	2000	R12.175	30.548	33.858505	-117.780743	.531	HV	2	E OF IMPERIAL	2178			
1208134	91	W	12	59	2000	R12.175	30.588	33.858773	-117.780816	.586	ML	5	E OF IMPERIAL	2178			
1208135	91	W	12	59	2000	R12.175	30.588	33.858773	-117.780816	.581	HV	2	E OF IMPERIAL	2178			
1208147	91	E	12	59	2000	R12.762	31.135	33.862813	-117.771912	.586	ML	5	MIDPOINT	5001			
1208151	91	W	12	59	2000	R12.762	31.175	33.863077	-117.772007	.586	ML	5	MIDPOINT	5001			
1208161	91	E	12	59	2000	R13.349	31.722	33.867107	-117.763071	.834	ML	6	W OF SCALES	2179			
1208175	91	E	12	59	2000	R13.349	31.722	33.867107	-117.763071	.819	HV	2	W OF SCALES	2179			
1208176	91	W	12	59	2000	R13.349	31.762	33.867371	-117.763191	.749	ML	6	W OF SCALES	2179			
1208177	91	W	12	59	2000	13.349	31.762	33.867371	-117.763191	.719	HV	2	W OF SCALES	2179			
1208180	91	E	12	59	2000	R15.11	33.483	33.869894	-117.73308	.575	ML	5	East OF WEIR	2180			
1208190	91	W	12	59	2000	R15.11	33.523	33.870372	-117.733445	.682	ML	5	East OF WEIR	2180			
1208194	91	E	12	59	2000	15.11	33.483	33.869894	-117.73308	.685	HV	2	East OF WEIR	2180			
1208196	91	W	12	59	2000	15.11	33.523	33.870372	-117.733445	.647	HV	2	East OF WEIR	2180			
1208199	91	E	12	59	2000	R15.793	34.143	33.866822	-117.722179	.634	ML	4	West OF GYPSUM	2181			
1208208	91	W	12	59	2000	R15.793	34.206	33.867126	-117.722277	.545	ML	4	West OF GYPSUM	2181			
1208212	91	E	12	59	2000	15.793	34.143	33.866822	-117.722179	.956	HV	2	West OF GYPSUM	2181			
1208214	91	W	12	59	2000	R15.793	34.206	33.867126	-117.722277	.967	HV	2	West OF GYPSUM	2181			
1208226	91	E	12	59	2000	R17.044	35.394	33.871104	-117.701858	.7	ML	5	E OF GYPSUM	2182			
1208230	91	W	12	59	2000	R17.044	35.457	33.871439	-117.701993	.82	ML	6	E OF GYPSUM	2182			
1208232	91	E	12	59	2000	17.044	35.394	33.871104	-117.701858	2.531	HV	2	E OF GYPSUM	2182			
1208234	91	W	12	59	2000	17.044	35.457	33.871439	-117.701993	1.103	HV	2	E OF GYPSUM	2182			
1208240	91	E	12	59	2000	R18.435	36.762	33.869165	-117.68015	.679	ML	5	E OF COAL	5002			
1208260	91	W	12	59	2000	R18.435	36.848	33.869436	-117.680194	.819	ML	4	E OF COAL	5002			
1208365	5	N	12	59	80854	29.79	102.041	33.738115	-117.825811	.38	HV	1	NEWPORT*	564			
1208537	5	N	12	59		29.24	101.491	33.73489	-117.817068	.845	HV	1	RED HILL	563			
1208538	5	N	12	59	80854	28.98	101.231	33.732444	-117.813606		FR	1	RED HILL	661			
1208701	73	N	12	59	39248	10.9	.9	33.550126	-117.675644	.315	ML	3	SORRENTO	7311			
1208703	73	S	12	59	39248	10.9	.9	33.550021	-117.676025	.315	ML	3	SORRENTO	7311			
1208758	73	S	12	59	39248	11.22	1.22	33.554335	-117.677553	.37	ML	3	CABOT	7312			
1208760	73	N	12	59	39248	11.22	1.22	33.554546	-117.677239	.37	ML	3	CABOT	7312			
1208789	73	N	12	59	39220	12	2	33.559105	-117.689417	.335	ML	3	GREENFIELD 2	7314			
1208809	73	S	12	59	39248	11.64	1.64	33.557463	-117.683347	.39	ML	3	GREENFIELD 1	7313			
1208886	73	N	12	59	39248	11.64	1.64	33.557803	-117.683209	.39	ML	3	GREENFIELD 1	7313			
1208887	73	S	12	59	39220	11.8	1.8	33.558059	-117.686199		OR	1	GREENFIELD 1	7313			
1208888	73	N	12	59	39220	11.8	1.8	33.55839	-117.68611		FR	1	GREENFIELD 1	7313			
1208940	73	N	12	59	39220	12.1	2.1	33.559873	-117.690855		OR	1	GREENFIELD 2	7314			
1208941	73	S	12	59	39220	12	2	33.558786	-117.689492	.335	ML	4	GREENFIELD 2	7314			
1208942	73	N	12	59	39220	12.31	2.31	33.562029	-117.693351	.26	ML	3	ROCKRIDGE	7315			
1208943	73	S	12	59	39220	12.31	2.31	33.56161	-117.693516	.26	ML	4	ROCKRIDGE	7315			
1208944	73	N	12	59	39248	12.52	2.52	33.564588	-117.695254	.26	ML	3	WESTRIDGE	7316			
1208945	73	S	12	59	39248	12.52	2.52	33.564154	-117.695429	.26	ML	4	WESTRIDGE	7316			
1208954	405	N	12	59	36770	.93	.7	33.64809	-117.746598	.255	HV	1	IRVINE C1	1331			
1208955	5	S	12	59	36770	22.1	94.295	33.654255	-117.74294	.415	HV	1	ALTON 2	1519			
1208962	5	S	12	59	80854	29.79	101.978	33.737856	-117.825947	.44	HV	1	NEWPORT	564			
1208963	5	S	12	59	80854	29.94	102.128	33.738636	-117.828362		FF	2	N55 to S5	564			
1208964	5	S	12	59	80854	29.94	102.128	33.738636	-117.828362		FR	2	NEWPORT	564			
1208965	55	S	12	59	69000	R8.12	8.12	33.711451	-117.849099	.49	HV	1	DYER 2	922			
1208975	5	N	12	59	80854	30	102.251	33.739183	-117.829214	.205	HV	1	B ST	2301			
1208976	5	S	12	59	80854	29.9	102.088	33.738432	-117.827716	.25	ML	4	B ST	2301			
1208977	5	S	12	59	80854	29.9	102.088	33.738432	-117.827716	.205	HV	1	B ST.	2301			
1208989	5	N	12	59	80854	30.2	102.451	33.740283	-117.832416	.2	HV	1	S OF 55	2267			
1208990	5	N	12	59	80854	30.2	102.451	33.740283	-117.832416		FF	2	N5 to N 55	2267			
1208993	5	S	12	59	80854	30.2	102.388	33.740098	-117.832494	.25	HV	1	S OF 55	2267			
1209011	5	N	12	59	80854	30.4	102.651	33.741403	-117.835585	.2	HV	1	N OF 55	2268			
1209012	5	N	12	59	80854	30.4	102.651	33.741403	-117.835585		FF	2	N55 to N5	2268			
1209013	5	N	12	59	80854	30.4	102.651	33.741403	-117.835585		FF	1	N5 to S55	2268			
1209014	5	S	12	59	80854	30.4	102.588	33.741219	-117.835743	.2	HV	1	N OF 55	2268			
1209020	73	N	12	59		13.6	3.6	33.574966	-117.70902	.28	ML	3	LA PAZ 1	7319			
1209029	57	N	12	59	53980	11.68	.946	33.794121	-117.878448	.24	HV	1	ORANGEWO1	957			
1209031	57	N	12	59	8100	21.16	10.426	33.929701	-117.879881	1	HV	1	LAMBERT	973			
1209033	57	S	12	59	53980	11.08	.431	33.783256	-117.880197	.2	HV	1	CHAPMAN 1	1004			
1209035	57	S	12	59	53980	11.55	.901	33.792388	-117.879621	.6	HV	1	ORANGEWOOD	1003			
1209037	57	S	12	59	53980	12.4	1.751	33.804096	-117.88008	.515	HV	1	KATELLA 1	1002			
1209039	57	S	12	59	53980	12.58	1.931	33.806677	-117.880243	.435	HV	1	KATELLA 2	1001			
1209041	57	S	12	59		22.06	11.411	33.94149	-117.874675	1.269	HV	1	TONNER	987			
1209043	405	N	12	59	36770	1.11	.88	33.648958	-117.74955	.32	HV	1	IRVINE C2	1332			
1209046	405	S	12	59	36770	3.84	3.61	33.66293	-117.793047	.36	HV	1	JEFFREY 1	1410			
1209047	405	S	12	59	36770	4.03	3.8	33.663404	-117.796283	.585	HV	1	JEFFREY 2	1409			
1209059	405	N	12	59	36770	3.31	3.08	33.661319	-117.784046	.41	ML	5	N OF SAND CYN	2040			
1209068	405	S	12	59	36770	5.05	4.82	33.666292	-117.813632	.245	HV	1	SPRUCE	2604			
1209070	405	S	12	59	36770	5.05	4.82	33.666292	-117.813632	.245	ML	4	SPRUCE	2604			
1209075	405	N	12	59	36770	5.05	4.82	33.66659	-117.813561	.27	HV	1	SPRUCE	2604			
1209076	405	N	12	59	36770	5.05	4.82	33.66659	-117.813561	.27	ML	4	SPRUCE	2604			
1209090	405	N	12	59	36770	1.57	1.34	33.651141	-117.757101	.41	HV	1	N OF 133	2474			
1209091	405	S	12	59	36770	1.57	1.34	33.650789	-117.757205	.485	ML	4	N OF 133	2474			
1209092	405	N	12	59	36770	1.57	1.34	33.651141	-117.757101	.41	ML	5	N OF 133	2474			
1209094	405	S	12	59	36770	1.73	1.5	33.65133	-117.759896		FF	2	AT 133	2435			
1209123	405	S	12	59	36770	1.73	1.5	33.65133	-117.759896		FF	1	AT 133 S133 to S405	2435			
1209124	405	N	12	59	36770	1.73	1.5	33.651697	-117.759796		FF	1	AT 133 N405 to S133	2435			
1209143	405	S	12	59		8.9	8.67	33.687245	-117.875063	.4	HV	1	N OF 55	2415			
1209161	405	S	12	59	36770	1.93	1.7	33.651837	-117.763315	.39	ML	4	S OF 133	2475			
1209162	405	N	12	59	36770	1.93	1.7	33.652204	-117.763194	.39	ML	6	S OF 133	2475			
1209163	405	N	12	59	36770	1.93	1.7	33.652204	-117.763194	.39	HV	1	S OF 133	2475			
1209176	405	N	12	59	36770	2.35	2.12	33.65368	-117.770173	.48	ML	5	LAGUNA CYN RD	2041			
1209177	405	N	12	59	36770	2.35	2.12	33.65368	-117.770173	.48	HV	1	LAGUNA CANYON RD	2041			
1209178	405	S	12	59	36770	2.35	2.12	33.653346	-117.770361	.475	ML	4	LAGUNA CANYON RD	2041			
1209179	405	S	12	59	36770	2.35	2.12	33.653346	-117.770361	.475	HV	1	LAGUNA CANYON RD	2041			
1209187	405	N	12	59	36770	3.31	3.08	33.661319	-117.784046	.435	HV	1	N OF SAND CANYON	2040			
1209189	405	S	12	59	36770	3.31	3.08	33.660957	-117.784273	.48	ML	5	N OF SAND CANYON	2040			
1209190	405	S	12	59	36770	3.31	3.08	33.660957	-117.784273	.48	HV	1	N OF SAND CANYON	2040			
1209204	405	N	12	59		8.26	8.03	33.686072	-117.864081	.335	ML	6	AIRPORT	2433			
1209205	405	S	12	59		8.26	8.03	33.685751	-117.86423	.285	HV	2	AIRPORT	2433			
1209217	405	S	12	59	16532	10.48	10.25	33.687582	-117.902507	.46	ML	5	N OF 73	2601			
1209218	405	S	12	59	16532	10.48	10.25	33.687582	-117.902507	.46	HV	1	N OF 73	2601			
1209241	405	S	12	59	16532	12.16	11.93	33.693448	-117.930222	.485	ML	6	HAMPSHIRE	5012			
1209242	405	S	12	59	16532	12.16	11.93	33.693448	-117.930222	.485	HV	1	HAMPSHIRE	5012			
1209243	405	N	12	59	16532	12.16	11.93	33.693692	-117.930032	.556	ML	6	HAMPSHIRE	5012			
1209244	405	N	12	59	16532	12.16	11.93	33.693692	-117.930032	.556	HV	1	HAMPSHIRE	5012			
1209407	405	S	12	59	70686	23.19	22.96	33.774466	-118.084694	.071	ML	5	N OF 7TH ST	5022			
1209408	405	S	12	59	70686	23.19	22.96	33.774466	-118.084694	.071	HV	2	N OF 7TH ST	5022			
1209422	405	N	12	59	70686	23.92	23.69	33.782737	-118.090834	.144	HV	1	S OF 605	2430			
1209423	405	N	12	59	70686	23.92	23.69	33.782737	-118.090834		FF	2	S OF 605	2430			
1209424	405	S	12	59	70686	23.92	23.69	33.782679	-118.0911	.1	ML	4	S OF 605	2430			
1209425	405	S	12	59	70686	23.92	23.69	33.782679	-118.0911	.1	HV	1	S OF 605	2430			
1209437	405	N	12	59	70686	24.12	23.89	33.785381	-118.092441	.205	HV	1	N OF 605	2219			
1209438	405	S	12	59	70686	24.12	23.89	33.785289	-118.092624	.21	ML	4	N OF 605	2219			
1209439	405	S	12	59	70686	24.12	23.89	33.785289	-118.092624	.21	HV	1	N OF 605	2219			
1209477	405	S	12	59	36770	1.93	1.7	33.651837	-117.763315		FF	2	S OF 133	2475			
1209483	405	S	12	59		8.9	8.67	33.687245	-117.875063		FF	2	405 SB TO 55 NB	2415			
1209487	405	S	12	59	70686	24.12	23.89	33.785289	-118.092624		FR	1	N OF 605-S405 TO 7TH	2219			
1209493	405	S	12	59	70686	23.62	23.39	33.778421	-118.089913	.192	ML	4	SALMON	2218			
1209496	405	S	12	59	70686	23.62	23.39	33.778421	-118.089913		FF	2	SALMON	2218			
1209531	241	N	12	59		17.8	3.255	33.63353	-117.599074	2.55	ML	2	ANTONIO 2	6550			
1209532	241	N	12	59		17.8	3.255	33.63353	-117.599074		OR	1	ANTONIO 2	6550			
1209534	241	S	12	59		17.8	3.255	33.633478	-117.599491		FR	1	ANTONIO 2	6550			
1209542	241	N	12	59		18.08	3.535	33.637405	-117.600814	.4	ML	2	BANDERAS	6050			
1209543	241	N	12	59		18.08	3.535	33.637405	-117.600814		FR	1	BANDERAS	6050			
1209548	241	S	12	59		18.3	3.755	33.640172	-117.602781	.45	ML	2	SANTA MARGUERITA	6551			
1209549	241	S	12	59		18.7	4.155	33.645513	-117.605479		FR	2	SANTA MARGUERITA	6551			
1209558	241	N	12	59		18.7	4.155	33.645877	-117.605062	.36	ML	2	SANTA MARGUERITA	6552			
1209559	241	N	12	59		18.7	4.155	33.645877	-117.605062		OR	1	SANTA MARGUERITA	6552			
1209567	241	N	12	59		24.16	9.615	33.688336	-117.681661	.305	ML	3	N OF ALTON	6057			
1209568	241	S	12	59		24.16	9.615	33.688049	-117.681883	.305	ML	3	N OF ALTON	6057			
1209577	241	N	12	59		18.8	4.255	33.647249	-117.605721	.3	ML	4	TRABUCO CREEK	6051			
1209578	241	S	12	59		18.8	4.255	33.646855	-117.606132	.5	ML	3	TRABUCO CREEK	6051			
1209585	241	N	12	59		19.3	4.755	33.651938	-117.612216	.48	ML	3	MELINDA	6052			
1209586	241	S	12	59		19.3	4.755	33.651498	-117.612415	.48	ML	2	MELINDA	6052			
1209594	241	S	12	59		19.76	5.215	33.653076	-117.620208	.28	ML	2	LOS ALISOS 1	6553			
1209595	241	S	12	59		19.76	5.215	33.653076	-117.620208		OR	1	LOS ALISOS 1	6553			
1209598	241	N	12	59		19.76	5.215	33.653482	-117.620027	.28	ML	3	LOS ALISOS 1	6553			
1209606	241	N	12	59	48256	20.13	5.585	33.655536	-117.62601	.34	ML	3	LOS ALISOS 2	6554			
1209607	241	N	12	59	48256	20.13	5.585	33.655536	-117.62601		OR	1	LOS ALISOS 2	6554			
1209614	241	N	12	59	48256	20.54	5.995	33.658363	-117.632286	.74	ML	3	UPPER OSO	6053			
1209615	241	S	12	59	48256	20.54	5.995	33.657968	-117.632465	.925	ML	2	UPPER OSO	6053			
1209621	241	N	12	59		22.81	8.265	33.674212	-117.666212	.1	ML	3	BAKE	6056			
1209622	241	S	12	59		22.81	8.265	33.673843	-117.666424	.1	ML	3	BAKE	6056			
1209632	241	S	12	59		23.2	8.655	33.677298	-117.671674	.195	ML	3	ALTON 1	6558			
1209633	241	S	12	59		23.2	8.655	33.677298	-117.671674		OR	1	ALTON 1	6558			
1209634	241	N	12	59		23.2	8.655	33.677671	-117.671424	.195	ML	3	ALTON 1	6558			
1209644	241	N	12	59		23.54	8.995	33.681906	-117.67436	.175	ML	3	ALTON 2	6559			
1209645	241	N	12	59		23.54	8.995	33.681906	-117.67436		OR	1	ALTON 2	6559			
1209646	241	S	12	59		23.54	8.995	33.681564	-117.674584	.175	ML	3	ALTON 2	6559			
1209652	241	N	12	59		21.61	7.065	33.666889	-117.647778	.695	ML	3	PORTOLA S 1	6054			
1209661	241	S	12	59		21.61	7.065	33.666554	-117.647927		OR	1	PORTOLA S 1	6555			
1209669	241	N	12	59		21.93	7.385	33.668867	-117.652743	.5	ML	3	PORTOLA S 2	6556			
1209670	241	N	12	59		21.93	7.385	33.668867	-117.652743		OR	1	PORTOLA S 2	6556			
1209674	241	S	12	59		22.02	7.475	33.669094	-117.654243	.205	ML	2	PORTOLA S 2	6055			
1209684	241	S	12	59		22.61	8.065	33.67261	-117.663291	.295	ML	3	LAKE FOREST	6557			
1209685	241	N	12	59		22.61	8.065	33.672946	-117.663113	.39	ML	3	LAKE FOREST	6557			
1209686	241	N	12	59		22.61	8.065	33.672946	-117.663113		OR	1	LAKE FOREST	6557			
1209693	5	N	12	59	69000	30.9	103.151	33.745655	-117.842095	.315	HV	1	1ST	213			
1209694	5	S	12	59	69000	30.9	103.088	33.745553	-117.842538	.315	HV	1	1ST	213			
1209697	5	N	12	59	69000	30.9	103.151	33.745655	-117.842095		FR	2	1ST	213			
1209700	241	S	12	59		23.54	8.995	33.681564	-117.674584		FR	1	ALTON 2	6559			
1209701	241	N	12	59		23.2	8.655	33.677671	-117.671424		FR	1	ALTON 1	6558			
1209702	241	S	12	59		22.61	8.065	33.67261	-117.663291		FR	1	LAKE FOREST	6557			
1209726	5	N	12	59	69000	31.23	103.481	33.750124	-117.844061		OR	1	4TH	568			
1209727	5	N	12	59	69000	31.23	103.481	33.750124	-117.844061	.25	HV	1	4TH	568			
1209728	5	S	12	59	69000	31.23	103.418	33.749928	-117.844652	.25	HV	2	4TH	568			
1209731	5	S	12	59	69000	31.23	103.418	33.749928	-117.844652		FR	2	4TH	568			
1209746	5	N	12	59	69000	31.4	103.651	33.752049	-117.845939	.185	HV	2	CONCORD	2300			
1209763	5	N	12	59	69000	31.9	104.151	33.755834	-117.85344		FR	1	GRAND 2	569			
1209764	5	N	12	59	69000	31.9	104.151	33.755834	-117.85344	.325	HV	1	GRAND 2	569			
1209777	5	S	12	59	69000	32	104.188	33.756108	-117.855324		OR	1	GRAND 2	212			
1209778	5	S	12	59	69000	32	104.188	33.756108	-117.855324		FR	1	GRAND 2	212			
1209779	5	S	12	59	69000	32	104.188	33.756108	-117.855324	.325	HV	2	GRAND 2	212			
1209826	5	S	12	59	69000	32.25	104.438	33.757943	-117.859225	.29	HV	1	17TH 1	211			
1209827	5	N	12	59	69000	32.25	104.501	33.758263	-117.858902	.3	HV	1	17TH 1	211			
1209840	5	S	12	59	69000	31	103.188	33.746922	-117.843088		FF	1	S5 to S55 HOV VIA	213			
1209841	5	N	12	59	69000	31	103.251	33.747013	-117.84264		FF	1	N55 to N5 HOV VIA	213			
